"id","latitude","longitude","year","name","maturity","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
193534,56.67945,-161.58097,2013,"hair crab","Total female",89,4.9,1.6,14,465
193535,56.67132,-160.99277,2013,"hair crab","Total female",68,5.4,2.4,12,74
193536,56.67776,-169.52586,2013,"hair crab","Total female",79,2.9,1.6,105,187
193548,56.99627,-162.7906,2013,"hair crab","Total female",61,5,0.9,25,226
193549,57.00044,-162.15892,2013,"hair crab","Total female",60,4.5,1.9,22,718
193550,57.00052,-161.56401,2013,"hair crab","Total female",68,4.5,2,15,303
193551,57.01145,-160.95217,2013,"hair crab","Total female",62,4.9,2.6,13,154
193552,56.99842,-160.34218,2013,"hair crab","Total female",63,4.6,3,10,72
193553,57.00956,-170.14628,2013,"hair crab","Total female",67,3.5,2.8,108,111
193554,56.84354,-169.91302,2013,"hair crab","Total female",72,3.7,2.4,106,73
193555,57.32804,-162.75913,2013,"hair crab","Total female",50,3.9,1.9,24,222
193556,57.32274,-162.15024,2013,"hair crab","Total female",50,4.1,2.1,21,562
193557,57.3386,-161.5475,2013,"hair crab","Total female",56,3.7,2.4,16,473
193558,57.32995,-160.93378,2013,"hair crab","Total female",62,4.3,2.6,14,865
193559,57.33169,-168.99102,2013,"hair crab","Total female",70,5.1,0.7,100,208
193560,57.15628,-169.32764,2013,"hair crab","Total female",72,2,0.2,97,149
193576,57.6675,-163.99596,2013,"hair crab","Total female",50,4.5,1.4,40,158
193577,57.67091,-162.13043,2013,"hair crab","Total female",47,3.6,2.4,20,77
193578,57.6723,-160.88057,2013,"hair crab","Total female",58,3.2,2.1,15,80
193579,57.66349,-160.26878,2013,"hair crab","Total female",56,3,2.5,8,158
193580,57.65879,-169.03439,2013,"hair crab","Total female",69,4.5,-0.2,96,81
193581,57.50133,-168.7516,2013,"hair crab","Total female",72,4.9,0.1,97,77
187001,56.32156,-162.79301,2014,"hair crab","Total female",79,7.6,3.5,27,77
187002,56.33293,-161.55543,2014,"hair crab","Total female",63,7.4,4.6,12,159
187003,56.67121,-162.17849,2014,"hair crab","Total female",69,7.8,3.7,23,76
187004,56.67636,-169.50725,2014,"hair crab","Total female",80,6.8,5,117,74
187005,56.64925,-172.57079,2014,"hair crab","Total female",138,10.3,4.2,143,150
187006,57.00638,-162.16325,2014,"hair crab","Total female",59,7.2,4.3,22,76
187017,56.98363,-160.96995,2014,"hair crab","Total female",63,6.9,4.3,14,73
187018,56.99825,-160.32017,2014,"hair crab","Total female",62,6.6,5,10,161
187019,56.9967,-170.17175,2014,"hair crab","Total female",70,9.2,4.5,113,155
187020,57.34705,-162.14096,2014,"hair crab","Total female",52,6.8,4.8,21,70
187021,57.33376,-160.9361,2014,"hair crab","Total female",63,6.6,4.2,15,74
187022,57.32653,-160.29457,2014,"hair crab","Total female",60,6.6,4.7,9,81
187023,57.31974,-168.9916,2014,"hair crab","Total female",71,9.2,3.5,112,232
187024,57.66289,-162.75713,2014,"hair crab","Total female",43,6.7,4.9,23,161
188465,55.33313,-163.40709,2014,"hair crab","Total male",53,8.1,4.4,25,70
188466,55.66939,-163.41129,2014,"hair crab","Total male",82,8.2,3.8,26,70
188467,55.6758,-162.79412,2014,"hair crab","Total male",49,7.8,4.1,30,161
188468,55.99996,-162.81323,2014,"hair crab","Total male",78,8,3.7,28,218
188469,55.9876,-162.29018,2014,"hair crab","Total male",70,8.3,4,29,86
188470,56.33185,-165.79951,2014,"hair crab","Total male",91,7.1,3.2,59,70
188471,56.33085,-165.19873,2014,"hair crab","Total male",87,7.8,2.8,59,79
188472,56.32156,-162.79301,2014,"hair crab","Total male",79,7.6,3.5,27,154
188473,56.33724,-162.18722,2014,"hair crab","Total male",78,8.2,3.5,24,242
188474,56.33293,-161.55543,2014,"hair crab","Total male",63,7.4,4.6,12,477
188475,56.33877,-160.98592,2014,"hair crab","Total male",54,7.2,5,11,864
188476,56.35596,-169.45543,2014,"hair crab","Total male",136,9.5,4.1,109,184
188477,56.67359,-164.01938,2014,"hair crab","Total male",75,8.2,3.3,36,79
188478,56.67633,-162.79509,2014,"hair crab","Total male",71,7.7,3.4,26,77
188479,56.67121,-162.17849,2014,"hair crab","Total male",69,7.8,3.7,23,229
188507,56.66499,-161.58843,2014,"hair crab","Total male",89,7.3,3.5,13,1224
188508,56.65878,-160.3595,2014,"hair crab","Total male",57,7.6,5,12,149
188509,56.66196,-168.91242,2014,"hair crab","Total male",101,9.4,3.2,110,154
188510,56.67636,-169.50725,2014,"hair crab","Total male",80,6.8,5,117,222
188511,57.00587,-163.38112,2014,"hair crab","Total male",66,6.9,3.8,30,73
188683,57.00638,-162.16325,2014,"hair crab","Total male",59,7.2,4.3,22,765
188684,57.00328,-161.55904,2014,"hair crab","Total male",68,7.3,3.6,14,695
188685,56.98363,-160.96995,2014,"hair crab","Total male",63,6.9,4.3,14,290
188686,56.99825,-160.32017,2014,"hair crab","Total male",62,6.6,5,10,242
188687,56.99766,-159.67333,2014,"hair crab","Total male",56,7.3,5.5,10,73
188688,57.00267,-168.9684,2014,"hair crab","Total male",80,9.2,3.2,110,77
188689,57.00267,-169.56058,2014,"hair crab","Total male",61,8.8,4,114,218
188690,56.9967,-170.17175,2014,"hair crab","Total male",70,9.2,4.5,113,619
188691,56.83694,-169.89444,2014,"hair crab","Total male",72,9.2,4.7,115,72
188692,57.34028,-164.00028,2014,"hair crab","Total male",63,7.2,3.4,38,89
188693,57.33626,-163.37983,2014,"hair crab","Total male",54,6.8,4.6,31,228
188694,57.33112,-162.7657,2014,"hair crab","Total male",48,6.9,4.9,24,81
188695,57.34705,-162.14096,2014,"hair crab","Total male",52,6.8,4.8,21,421
188696,57.33376,-160.9361,2014,"hair crab","Total male",63,6.6,4.2,15,148
188697,57.32653,-160.29457,2014,"hair crab","Total male",60,6.6,4.7,9,972
188725,57.33559,-168.36719,2014,"hair crab","Total male",74,9.2,3.1,103,78
188726,57.31974,-168.9916,2014,"hair crab","Total male",71,9.2,3.5,112,463
188727,57.33474,-170.23004,2014,"hair crab","Total male",56,10,4.7,119,157
188728,57.15989,-169.89077,2014,"hair crab","Total male",49,7.3,5.5,112,176
188729,57.11065,-170.4648,2014,"hair crab","Total male",48,8.5,5.5,118,6794
188730,57.65961,-166.49896,2014,"hair crab","Total male",67,7.8,3,77,80
188731,57.65552,-165.24803,2014,"hair crab","Total male",60,6.9,2.3,51,78
188732,57.66338,-164.6322,2014,"hair crab","Total male",52,6.3,3.3,50,168
188733,57.6676,-164.00409,2014,"hair crab","Total male",51,7.2,3.3,39,90
188734,57.66289,-162.75713,2014,"hair crab","Total male",43,6.7,4.9,23,322
188735,57.66225,-160.26279,2014,"hair crab","Total male",54,6.1,5,8,82
188736,57.667,-169.03195,2014,"hair crab","Total male",69,8.5,2.6,100,73
188737,57.66603,-169.64877,2014,"hair crab","Total male",71,8.4,2.8,98,76
188738,57.49704,-168.74823,2014,"hair crab","Total male",71,9,3,101,78
188910,57.5011,-169.36468,2014,"hair crab","Total male",71,8.2,3.2,99,74
188911,57.50066,-169.968,2014,"hair crab","Total male",69,10.2,2.7,121,74
188912,57.50486,-170.59171,2014,"hair crab","Total male",73,9.9,3.6,124,70
188913,58.0065,-165.89906,2014,"hair crab","Total male",55,6.4,2.4,54,231
188946,58.32978,-167.19884,2014,"hair crab","Total male",52,6.5,2.2,76,77
188947,58.32591,-166.55447,2014,"hair crab","Total male",48,6.5,3.1,79,82
188948,58.33703,-165.91547,2014,"hair crab","Total male",44,4.3,3.5,53,74
188949,58.32552,-165.28745,2014,"hair crab","Total male",45,4.2,3.5,47,161
188950,58.33716,-170.38536,2014,"hair crab","Total male",74,8.2,1.6,98,66
188951,58.3367,-171.01407,2014,"hair crab","Total male",84,9.5,1.5,130,69
188952,58.66492,-168.48536,2014,"hair crab","Total male",53,6.5,2.2,85,164
189154,58.99769,-167.8965,2014,"hair crab","Total male",42,3.7,3.1,51,367
189155,58.9986,-163.97432,2014,"hair crab","Total male",28,5.4,5.4,37,80
189156,58.98799,-168.54627,2014,"hair crab","Total male",47,4.8,2.6,78,524
189157,58.99813,-169.17939,2014,"hair crab","Total male",54,6.4,1,89,81
189158,59.35642,-167.91061,2014,"hair crab","Total male",40,3.5,3.2,50,66
189159,59.32994,-168.55259,2014,"hair crab","Total male",42,6.1,2.8,79,1182
189160,59.31679,-169.23421,2014,"hair crab","Total male",50,6.6,1.7,90,242
189161,59.34842,-171.82553,2014,"hair crab","Total male",80,8.4,0.1,130,73
189162,59.65658,-167.30301,2014,"hair crab","Total male",31,3.3,3.2,48,151
189163,59.66265,-168.58644,2014,"hair crab","Total male",39,4.5,1.4,80,681
189164,59.661,-169.26444,2014,"hair crab","Total male",47,6.2,1,91,406
189369,59.67221,-171.89492,2014,"hair crab","Total male",77,8.4,0,129,149
189370,59.99616,-168.00916,2014,"hair crab","Total male",27,6.2,5.9,82,79
189371,59.99046,-168.6623,2014,"hair crab","Total male",39,4.7,2.2,81,774
189372,59.98378,-169.3323,2014,"hair crab","Total male",46,5.8,0.7,92,78
189373,60.33328,-168.65643,2014,"hair crab","Total male",37,4.5,3.7,85,312
189374,60.33373,-169.30609,2014,"hair crab","Total male",43,4.7,0.9,86,354
189375,60.33335,-170.01988,2014,"hair crab","Total male",52,6.1,-0.3,87,71
189376,60.3249,-171.35289,2014,"hair crab","Total male",66,8.5,-0.6,126,74
189441,60.99956,-172.8086,2014,"hair crab","Total male",67,8.7,0.5,169,70
193490,59.31679,-169.23421,2014,"hair crab","Total female",50,6.6,1.7,90,161
193491,59.66265,-168.58644,2014,"hair crab","Total female",39,4.5,1.4,80,76
193492,59.99144,-169.95215,2014,"hair crab","Total female",54,6.6,-0.3,93,79
193494,60.33328,-168.65643,2014,"hair crab","Total female",37,4.5,3.7,85,78
193495,60.6683,-172.11611,2014,"hair crab","Total female",62,9.1,0.2,165,71
193496,60.99833,-172.15446,2014,"hair crab","Total female",64,8.6,-1.1,168,71
193794,57.66225,-160.26279,2014,"hair crab","Total female",54,6.1,5,8,82
193795,57.49704,-168.74823,2014,"hair crab","Total female",71,9,3,101,78
193796,57.98929,-164.01525,2014,"hair crab","Total female",46,6.7,4.4,40,87
193798,58.66492,-168.48536,2014,"hair crab","Total female",53,6.5,2.2,85,82
193799,58.64969,-169.1443,2014,"hair crab","Total female",63,6.8,1.5,88,80
193800,58.99769,-167.8965,2014,"hair crab","Total female",42,3.7,3.1,51,73
188063,57.66069,-162.74338,2015,"hair crab","Total male",43,5.9,5.2,20,77
188064,57.50079,-168.74236,2015,"hair crab","Total male",71,6.7,3,96,68
188065,58.00257,-165.90565,2015,"hair crab","Total male",55,6.3,3.7,62,159
188066,57.99906,-160.21346,2015,"hair crab","Total male",51,7.3,4.4,8,80
188076,58.3355,-166.55682,2015,"hair crab","Total male",48,3.9,3.8,54,74
188077,58.33495,-164.64223,2015,"hair crab","Total male",42,4.8,4.8,56,78
188078,58.65901,-166.5548,2015,"hair crab","Total male",42,3.8,3.7,53,75
188079,58.66734,-168.49428,2015,"hair crab","Total male",53,4.2,2.8,106,146
188080,59.00173,-167.87857,2015,"hair crab","Total male",42,3.8,3.6,80,295
188081,58.99529,-167.2284,2015,"hair crab","Total male",39,6,5.5,91,237
188082,59.00019,-168.54862,2015,"hair crab","Total male",46,4.1,3,105,292
188085,59.328,-167.9081,2015,"hair crab","Total male",40,4.1,3.8,81,223
188086,59.33651,-168.56548,2015,"hair crab","Total male",42,4,3.2,104,769
188087,59.32959,-169.24386,2015,"hair crab","Total male",50,4.7,1.4,88,144
188088,59.32491,-169.86906,2015,"hair crab","Total male",60,5.4,0,134,69
188089,59.33303,-170.54959,2015,"hair crab","Total male",68,6,-0.9,143,71
188090,59.32676,-171.17268,2015,"hair crab","Total male",75,6.1,-1,144,68
188091,59.33262,-171.8311,2015,"hair crab","Total male",81,5.5,-1.3,131,61
188092,59.66715,-167.95924,2015,"hair crab","Total male",36,4.4,3.9,100,77
188093,59.65752,-167.2839,2015,"hair crab","Total male",31,4.8,4.5,99,222
188094,59.66364,-168.62092,2015,"hair crab","Total male",40,4.4,2.7,103,159
188095,59.66736,-169.91814,2015,"hair crab","Total male",56,5.3,0.9,135,207
188096,59.99386,-168.65855,2015,"hair crab","Total male",39,4.2,3.4,102,153
188097,60.00044,-169.30803,2015,"hair crab","Total male",46,5.3,1.2,86,216
188101,59.99341,-169.96041,2015,"hair crab","Total male",54,6.1,0.5,136,73
188102,60.33416,-168.64626,2015,"hair crab","Total male",36,5.2,4.2,84,653
188103,60.33803,-169.28442,2015,"hair crab","Total male",43,5,1.4,85,438
188104,60.15898,-172.31558,2015,"hair crab","Total male",59,3.9,2.8,169,73
188105,60.66635,-171.43993,2015,"hair crab","Total male",63,7.5,-1.3,173,66
188106,60.6743,-172.76599,2015,"hair crab","Total male",45,5.8,3.1,177,154
188107,60.9992,-172.80786,2015,"hair crab","Total male",67,7.1,-0.2,176,64
188288,62.00111,-173.74575,2015,"hair crab","Total male",63,7.7,-0.8,181,75
189442,55.66445,-163.3806,2015,"hair crab","Total male",82,7.2,4.8,29,71
189452,55.99107,-162.81581,2015,"hair crab","Total male",78,7.8,4.2,26,77
189453,56.32722,-162.79341,2015,"hair crab","Total male",79,7.3,4.2,25,79
189454,56.33045,-160.99604,2015,"hair crab","Total male",52,7.3,5.3,14,793
189455,56.66527,-162.18096,2015,"hair crab","Total male",71,7.4,4.4,28,81
189456,56.66024,-160.99692,2015,"hair crab","Total male",68,6.9,4.5,13,228
189457,56.67072,-160.38334,2015,"hair crab","Total male",61,7.6,4.7,12,79
189461,56.99826,-162.1659,2015,"hair crab","Total male",61,6.9,4.9,27,152
189462,57.00961,-160.96285,2015,"hair crab","Total male",63,7.1,4.4,16,74
189463,56.99728,-159.72391,2015,"hair crab","Total male",55,7.2,4.8,10,83
189464,56.99735,-169.5581,2015,"hair crab","Total male",60,8.2,4.8,125,414
189465,57.00156,-170.1589,2015,"hair crab","Total male",68,7.9,5.2,112,148
189466,56.83151,-168.62136,2015,"hair crab","Total male",96,7.9,3.9,103,71
189467,56.82893,-169.91279,2015,"hair crab","Total male",73,7.8,5.4,109,138
189468,57.33227,-170.2279,2015,"hair crab","Total male",55,6.8,6.5,120,155
189469,57.14548,-169.89568,2015,"hair crab","Total male",50,7.1,6.2,110,143
189470,57.11797,-170.46338,2015,"hair crab","Total male",51,7.3,6.2,119,2935
189647,57.67266,-165.24596,2015,"hair crab","Total male",61,6.7,3,47,71
193501,56.32722,-162.79341,2015,"hair crab","Total female",79,7.3,4.2,25,79
193502,56.66024,-160.99692,2015,"hair crab","Total female",68,6.9,4.5,13,76
193503,56.99826,-162.1659,2015,"hair crab","Total female",61,6.9,4.9,27,76
193504,57.00272,-160.33593,2015,"hair crab","Total female",63,8,4.5,11,74
193506,57.11797,-170.46338,2015,"hair crab","Total female",51,7.3,6.2,119,147
193508,58.00053,-160.84032,2015,"hair crab","Total female",45,6,3.8,19,217
193513,59.33651,-168.56548,2015,"hair crab","Total female",42,4,3.2,104,140
193514,59.32491,-169.86906,2015,"hair crab","Total female",60,5.4,0,134,69
193515,59.66364,-168.62092,2015,"hair crab","Total female",40,4.4,2.7,103,159
193516,59.66461,-171.2441,2015,"hair crab","Total female",72,5.8,-1.1,129,62
193517,59.99386,-168.65855,2015,"hair crab","Total female",39,4.2,3.4,102,77
193518,59.99341,-169.96041,2015,"hair crab","Total female",54,6.1,0.5,136,73
193519,59.8314,-172.9056,2015,"hair crab","Total female",81,7.3,-1.3,162,70
193520,60.33243,-170.02205,2015,"hair crab","Total female",52,5.9,0.4,137,78
193521,60.325,-170.62573,2015,"hair crab","Total female",61,5.9,-1,138,77
193522,60.98895,-171.44715,2015,"hair crab","Total female",60,7.5,-1,174,136
188296,56.33108,-160.98814,2016,"hair crab","Total male",54,7.3,6.1,2,66
188297,56.67721,-169.51001,2016,"hair crab","Total male",80,7.9,6.1,101,152
188298,57.01115,-162.17802,2016,"hair crab","Total male",58,8.5,5.6,23,70
188299,56.99703,-169.55035,2016,"hair crab","Total male",61,8.7,5,103,75
188300,57.00091,-170.18295,2016,"hair crab","Total male",69,9.1,6.1,111,642
188304,56.83094,-169.30005,2016,"hair crab","Total male",80,8.1,4.9,102,77
188305,57.33541,-160.92727,2016,"hair crab","Total male",64,8.2,5.7,16,76
188306,57.32151,-168.98261,2016,"hair crab","Total male",70,9.7,4.8,101,316
188307,57.33936,-170.22029,2016,"hair crab","Total male",57,7.9,7.2,108,74
188308,57.33242,-173.32891,2016,"hair crab","Total male",121,11.7,4.7,194,77
188309,57.16235,-169.8928,2016,"hair crab","Total male",49,7.7,6.8,112,397
188310,57.11461,-170.46459,2016,"hair crab","Total male",50,8.1,7.6,116,634
188311,57.67004,-167.13121,2016,"hair crab","Total male",68,8.8,4.4,90,77
188312,57.65878,-164.61601,2016,"hair crab","Total male",55,9.2,5.5,52,78
188321,57.49887,-169.37009,2016,"hair crab","Total male",70,9.7,4.9,106,71
188322,58.01093,-165.89844,2016,"hair crab","Total male",56,8.6,5.4,52,81
188323,58.33565,-167.19948,2016,"hair crab","Total male",52,8.5,5.5,90,161
188324,58.34717,-166.55255,2016,"hair crab","Total male",47,8.2,6.3,80,75
189236,58.67643,-167.22426,2016,"hair crab","Total male",43,7.7,6.3,89,78
189237,59.00193,-167.89584,2016,"hair crab","Total male",42,7.1,5.9,84,73
189238,59.0036,-169.17555,2016,"hair crab","Total male",54,10.7,4.8,116,537
189239,59.33795,-167.91536,2016,"hair crab","Total male",40,5.6,5.5,42,201
189240,59.34421,-169.23717,2016,"hair crab","Total male",51,10.4,4.9,117,80
189241,59.66987,-167.94925,2016,"hair crab","Total male",35,4.9,4.5,41,220
189242,59.67099,-168.62089,2016,"hair crab","Total male",39,4,3.3,40,66
189243,59.65728,-169.26829,2016,"hair crab","Total male",48,10.3,4.4,118,79
189244,59.66007,-170.58561,2016,"hair crab","Total male",67,12.2,3.5,139,153
189245,59.66249,-171.24466,2016,"hair crab","Total male",73,12,3.3,133,76
189246,60.0013,-168.65178,2016,"hair crab","Total male",39,4.6,2.9,39,198
189247,59.99712,-169.32701,2016,"hair crab","Total male",46,11.4,3.8,119,78
189419,60.00759,-169.96496,2016,"hair crab","Total male",55,11.3,2.7,122,75
189420,59.947,-171.29901,2016,"hair crab","Total male",70,12.4,2.9,134,71
189421,59.99085,-171.94226,2016,"hair crab","Total male",68,11.8,1.8,135,72
189422,60.338,-168.67148,2016,"hair crab","Total male",37,3.1,3,38,75
189423,60.33584,-170.01574,2016,"hair crab","Total male",52,10.1,1.3,121,75
189424,60.16958,-172.32835,2016,"hair crab","Total male",58,11,1.5,137,150
193784,56.33896,-169.32442,2016,"hair crab","Total female",137,8.8,4.7,100,68
193787,57.00091,-170.18295,2016,"hair crab","Total female",69,9.1,6.1,111,401
193788,57.3415,-163.37213,2016,"hair crab","Total female",52,8.7,5.7,38,78
193789,57.32151,-168.98261,2016,"hair crab","Total female",70,9.7,4.8,101,79
193790,57.16235,-169.8928,2016,"hair crab","Total female",49,7.7,6.8,112,159
193791,58.0037,-165.25066,2016,"hair crab","Total female",51,9,6,53,90
193792,58.33565,-167.19948,2016,"hair crab","Total female",52,8.5,5.5,90,80
193793,59.00193,-167.89584,2016,"hair crab","Total female",42,7.1,5.9,84,73
193801,60.33673,-172.05441,2016,"hair crab","Total female",59,11.7,0.4,136,76
188067,59.66104,-167.95442,2017,"hair crab","Total male",36,4.9,5.2,63,865
188068,59.66299,-168.61721,2017,"hair crab","Total male",40,4.1,3.9,69,533
188069,59.66626,-172.56224,2017,"hair crab","Total male",84,10.8,0.6,176,75
188070,60.00248,-169.96867,2017,"hair crab","Total male",55,6.6,0.3,103,155
188071,60.33136,-168.67253,2017,"hair crab","Total male",36,5.2,5.1,66,75
188072,60.31773,-169.32908,2017,"hair crab","Total male",44,6.7,4,100,76
188073,60.33115,-169.99027,2017,"hair crab","Total male",52,7.3,0.2,101,79
188074,60.32596,-170.65344,2017,"hair crab","Total male",62,9.8,-0.8,181,67
188075,60.33999,-171.34534,2017,"hair crab","Total male",66,8.9,-1,182,67
188083,62.0047,-173.73871,2017,"hair crab","Total male",62,11.1,-1.5,215,76
189425,55.66789,-163.41562,2017,"hair crab","Total male",82,9.6,2.3,71,68
189426,55.98908,-162.8133,2017,"hair crab","Total male",80,7.4,2,30,70
189427,56.34052,-160.98741,2017,"hair crab","Total male",53,6.1,4,14,76
189428,56.33742,-169.31494,2017,"hair crab","Total male",137,9.3,4,154,66
189429,56.66434,-167.68521,2017,"hair crab","Total male",102,8.7,1.5,105,67
189430,56.66206,-162.18894,2017,"hair crab","Total male",71,6.5,1.4,28,75
189431,56.66297,-161.00008,2017,"hair crab","Total male",66,5.5,2.9,13,75
189432,56.67793,-169.49945,2017,"hair crab","Total male",79,8.8,4.6,111,73
189433,56.99761,-167.69743,2017,"hair crab","Total male",78,8.5,1.8,104,135
189434,57.00203,-163.38627,2017,"hair crab","Total male",66,8.3,0.6,66,71
189435,56.99865,-162.79754,2017,"hair crab","Total male",61,5.2,0.9,34,71
